customer_id,customer_geohash,order_id,vendor_id,day_of_week,order_time,order_day,chain_id,vendor_geohash,cuisine_origin,avg_vendor_rating,num_products,total_order_value,products_ordered
e28b262deb,w21ze,2178,db766a92,4,12:07:24,40 days,79df5bed,w21ze,chinese,3.8,2,3.1999999999999997,"Otar, Janggut Laksa"
e28b262deb,w21ze,2179,4ff40415,1,10:17:11,72 days,c271af1d,w21ze,asian,4.0,1,3.6,Beef Bowl
e2b48611a0,w21zt,11267,375b64e4,4,13:21:47,40 days,791ff6a5,w21zs,snacks,4.0,3,16.0,"8 Piece Boneless Wing Combo, 6 Piece Boneless Wing Combo, 8 Piece Boneless Wing Combo"
e2b48611a0,w21zt,11268,67e9e8a2,0,18:13:58,50 days,f98389d4,w21zs,chinese,4.6,4,11.6,"C2;Pork Rib Scallion Dry Noodle 葱烤猪软骨拌面, E3;Bamboo Shoot 味付笋片, D6;Pork Wanton Chili Vinaigrette 红油抄手..."
e2b48611a0,w21zt,11269,67e9e8a2,5,17:14:51,27 days,f98389d4,w21zs,chinese,4.2,3,8.4,"E3;Bamboo Shoot 味付笋片, D8;Vegetable Pork Wanton 菜肉云吞汤, D11. Crispy Chicken Cutlet 脆皮炸鸡扒"
e2b48611a0,w21zt,11270,67e9e8a2,3,17:37:14,53 days,f98389d4,w21zs,chinese,4.2,3,11.2,"B1;Vegetable Pork Wanton Noodle 菜肉云吞煨面, C2;Pork Rib Scallion Dry Noodle 葱烤猪软骨拌面, E3;Bamboo Shoot 味付笋片"
e2b48611a0,w21zt,11271,8596fbff,6,11:54:19,63 days,94efd309,w21zt,indonesian,3.5,1,6.0,NP8 Nasi Combo U.S.A
e2b48611a0,w21zt,11272,ebd8988d,2,13:56:45,24 days,3bd9910e,w21zt,asian,4.5,4,3.2,"Classic, Butterfly Bun 蝴蝶结, Red Bean Bun 甜煎饼..."
e2b48611a0,w21zt,11273,ebd8988d,1,13:16:13,23 days,3bd9910e,w21zt,asian,4.5,4,3.2,"Classic, Butterfly Bun 蝴蝶结, Sesame..."
e2b48611a0,w21zt,11274,3510e90d,3,10:25:28,25 days,a6030a1e,w21zs,singaporean,4.5,1,3.2,(01-33) Fried Dumpling 10 pcs.
e2b48611a0,w21zt,11275,3510e90d,1,13:28:09,30 days,a6030a1e,w21zs,singaporean,5.0,1,3.2,(01-33) Fried Dumpling 10 pcs.
e2b48611a0,w21zt,11276,3510e90d,3,10:51:02,53 days,a6030a1e,w21zs,singaporean,4.3,3,5.6,"(01-61) Red Bean Bun 3 Pcs., (01-61) You Tiao 2 pcs, (01-61) Butterfly Bun 3 pcs"
e2b48611a0,w21zt,11277,3510e90d,2,11:04:07,38 days,a6030a1e,w21zs,singaporean,4.2,3,8.8,"(01-53) Spinach Meat Ball Soup, (01-53) Spinach Meat Ball Soup, (01-33) Fried Dumpling 10 pcs."
e2b48611a0,w21zt,11278,9079184a,2,15:31:31,10 days,d123f5d1,w21zt,snacks,4.5,1,2.8,CheezHO Peach Jing Syuan Slush
e2b48611a0,w21zt,11279,cf29d429,2,18:09:55,31 days,a6edbf5c,w21zt,indian,4.5,5,24.4,"Butter Chicken, Kashmiri Rogan Josh, Cheese Naan..."
e2b48611a0,w21zt,11280,cf29d429,1,20:23:35,2 days,a6edbf5c,w21zt,indian,4.5,5,10.0,"Garlic Naan, Cheese Naan, Butter Naan..."
e2b48611a0,w21zt,11281,faeae9bd,3,14:58:01,4 days,b647e81a,w21zt,snacks,4.0,3,2.0,"(Cold) Classic Soymilk 经典豆浆, (Hot) Classic Beancurd 经典豆花, Sweet Bun 甜煎饼"
e2b48611a0,w21zt,11282,faeae9bd,3,15:14:59,32 days,b647e81a,w21zt,snacks,4.1,5,2.8000000000000003,"(Cold) Classic Soymilk 经典豆浆, You Tiao 油条, Butterfly 蝴蝶..."
e2b48611a0,w21zt,11283,b0a40c2f,3,11:55:07,32 days,6e0d653b,w21zs,snacks,3.8,2,6.4,"Rice Noodle With Topping 米线配食材 (Customizable Spiciness Level), Rice Noodle With Topping 米线配食材 (Customizable Spiciness Level)"
e2b9cfa128,w23b4,10951,34d278d3,0,08:49:40,57 days,33c77912,w23b4,snacks,3.8,3,3.6,"Strawberry Frost, Almond White Choc, Black Forest"
e31e53dfcc,w21z7,10666,15fd5daf,2,16:10:49,59 days,6c529825,w21ze,snacks,3.9,11,28.8,"Fresh Milk with Brown Sugar Bubble, Tea with Fresh Milk, Tea with Honey..."
e31e53dfcc,w21zu,10667,118a38fb,0,17:56:51,64 days,508fcd9b,w23bh,japanese,4.8,2,11.2,"Tonkotsu Ramen, Oyako Don"
e32f317ac1,w21ze,10233,a7db402f,6,18:55:00,0 days,2d8e6150,w21zs,thai,3.8,2,9.6,"Thai Glass Noodle Salad, Thai Minced Pork Salad"
e32f317ac1,w21ze,10234,7d2012a0,5,13:21:28,69 days,6d7e5575,w21ze,japanese,4.0,2,12.0,"Value for Money! Buddy Bento (1SalTer, 1OyaD, 1ChKrg, 2Cw), Chicken Gyoza (3pcs)"
e32f317ac1,w21ze,10235,dc171d59,6,12:50:10,63 days,d64ef46d,w21zs,chinese,4.0,1,5.2,Yangzhou Fried Rice W Shrimp 扬州虾仁蛋炒饭
e32f317ac1,w21ze,10236,dc171d59,1,13:31:16,2 days,d64ef46d,w21zs,chinese,3.0,1,5.2,Yangzhou Fried Rice W Shrimp 扬州虾仁蛋炒饭
e32f317ac1,w21ze,10237,dc171d59,3,13:24:42,4 days,d64ef46d,w21zs,chinese,4.0,1,5.2,Super Deal 4
e32f317ac1,w21ze,10238,8b756e38,0,12:09:39,64 days,8d7a22f8,w21zs,asian,4.0,3,8.8,"Soya Sauce Chicken Rice, Soya Sauce Chicken Hor Fun, Thai Style Tofu"
e32f317ac1,w21ze,10239,8b756e38,0,12:02:55,57 days,8d7a22f8,w21zs,asian,3.9,5,12.400000000000002,"Soya Sauce Chicken Hor Fun, Wanton Soup, 50g..."
e32f317ac1,w21ze,10240,c7c7d795,4,12:48:46,89 days,5daed5ee,w21ze,italian,4.0,1,2.4,6pcs Cinnamon Breadsticks
e32f317ac1,w21ze,10241,79becc60,4,18:33:17,75 days,83fd0696,w21ze,snacks,4.0,3,16.8,"Chicken Chop, 3 Piece Fish & Chips, Grilled Chicken Mango Salsa"
e332edd52d,w21zd,6543,8e73519c,5,17:55:10,6 days,24975bf7,w21ze,american,4.0,1,0.8,Peach Pie
e366d7d294,w21zg,8007,43f7134d,5,20:25:29,13 days,d123f5d1,w21zg,snacks,3.2,2,4.800000000000001,"KING KONG CHEESE 猩猩 黑白纯粹, K-Strawberry Latte 莓好时光 牛乳딸기 "
e371a93945,w21zc,5235,1c464974,2,13:57:45,17 days,62aa80a8,w21zc,indonesian,3.8,3,10.8,"Gado Mie Meal, Beef Balls Soup, Grilled Fish Meal"
e371a93945,w23b5,5236,8f2e4fef,6,12:26:33,21 days,2328d606,w23b4,snacks,4.0,2,13.6,"Sandwich Set, Breadbowl Set"
e3cce39ccb,w23b4,3863,b5bdf0ab,4,12:53:50,5 days,0955d764,w23b4,malaysian,4.6,7,5.999999999999999,"A6. Vegetable Flour Fritter, A13. Fishcake, A5. Potato Flour Fritter..."
e3d1ec17a1,w21z9,2656,b0e81626,3,18:19:39,88 days,0ad4a072,w21z3,snacks,4.2,4,6.4,"409. Water Chestnut Cakes, 404. Carrot Cakes, 303. Seasame Paste..."
e3d1ec17a1,w21z9,2657,b0e81626,6,19:16:22,7 days,0ad4a072,w21z3,snacks,4.5,1,1.6,209. Glutinous Rice Ball
e3d1ec17a1,w21z9,2658,1157d833,6,09:20:21,56 days,5594c31d,w21z3,indian,4.5,1,1.6,N7. Garlic Naan
e3d1ec17a1,w21z9,2659,20a7cbba,5,18:37:40,48 days,e172d07f,w21z8,indian,4.0,1,6.8,Navratna Kuruma
e3d1ec17a1,w21z9,2662,8e32d045,6,08:08:27,84 days,9ff973ca,w21z8,thai,4.0,1,4.0,Moo Ping - Thai Pork Skewers (4 pc)
e3d1ec17a1,w21z9,2663,5b565df5,4,12:05:25,19 days,c9b20466,w21z8,thai,5.0,1,5.6,E6. Minced Pork Omelette 肉碎煎蛋
e3d1ec17a1,w21z9,2669,1a10a712,5,08:08:28,20 days,2a0f2796,w21z8,snacks,4.5,1,3.2,Sweet Potato Waffle Fries
e3d1ec17a1,w21z9,2670,ba142287,6,17:10:10,42 days,1c339cb5,w21z9,italian,4.0,1,9.6,Pizza 1 (Vegetarian)
e3d1f42089,w23b1,11486,eefcf22e,6,09:12:33,49 days,f77e341a,w23b1,indian,4.0,2,3.6,"Masala Thosai, Fish Set Meals"
e3d63513c8,w21zu,170,654cdcf9,1,15:59:04,23 days,ece55fb3,w21zg,snacks,3.8,2,2.8,"Peachy, Green Apple Green Tea"
e3d63513c8,w21zu,171,6db965aa,6,21:31:04,28 days,5d9cd824,w21zu,snacks,4.2,4,6.3999999999999995,"Ice Kacang 红豆冰, Iced Jelly Soursop 红毛榴莲文头雪 , Cheng Tng 清汤..."
e3d63513c8,w21zu,172,6db965aa,3,21:37:26,39 days,5d9cd824,w21zu,snacks,4.1,4,6.4,"红豆冰 Ice Kacang, 红毛榴莲蝌蚪 Soursop Tadpole, 红毛榴莲文头雪 Ice Jelly Soursop..."
e3d63513c8,w21zu,173,a3c265de,6,11:42:06,56 days,5cfcc474,w21zu,snacks,4.0,1,2.0,Peachy
e3d63513c8,w21zu,175,e2ce26df,2,21:10:56,38 days,f0175d81,w21zu,snacks,3.8,2,8.4,"F4. Spaghetti Bolognese, F8. Grilled Fish Pasta"
e3d63513c8,w21zu,176,29945870,5,16:21:09,13 days,b91069ce,w23bh,chinese,4.0,1,18.7999999999999,Prosperity Abalone Yu Sheng 鲍鱼鱼生 (6 Pax)
e3d63513c8,w21zu,177,af0796a3,3,11:30:28,32 days,24975bf7,w21zu,american,4.0,1,5.2,2x Value Meal - Sausage McGriddles with Egg
e3da8bacfc,w21ze,3372,0ac36c92,1,17:11:53,37 days,a13c31dd,w21ze,chinese,4.0,2,9.600000000000001,"E2 雪梨排骨汤 Double-boiled Spare Rib Soup with Chinese Yam and Snow Pear, B18 皮蛋爽肉粥 Century Egg and Shredded Pork Congee"
e408b8729c,w21ze,8606,618095a1,3,11:56:09,88 days,e9a22353,w21zs,snacks,3.5,1,8.4,"2 Pax Signature Mix Ramadan Bundle (8pcs BCB, 5pcs W/D & 4pcs Cheesy Sticks)"
e408b8729c,w21ze,8607,a7db402f,2,10:31:13,17 days,2d8e6150,w21zs,thai,4.0,1,3.6,Thai Fried Broccoli
e408b8729c,w21ze,8608,a7db402f,3,11:24:20,11 days,2d8e6150,w21zs,thai,4.0,2,6.0,"Thai Fried Basil Served with Rice, Thai Fried Broccoli"
e408b8729c,w21ze,8609,a7db402f,5,19:26:48,34 days,2d8e6150,w21zs,thai,4.5,1,3.6,Thai Fried Broccoli
e408b8729c,w21ze,8610,a7db402f,5,19:47:29,69 days,2d8e6150,w21zs,thai,4.5,1,3.6,Thai Fried Broccoli
e408b8729c,w21ze,8611,a7db402f,2,11:31:00,24 days,2d8e6150,w21zs,thai,4.0,1,3.6,Thai Fried Broccoli
e408b8729c,w21ze,8612,a7db402f,5,20:08:43,55 days,2d8e6150,w21zs,thai,4.0,1,3.6,Thai Fried Broccoli
e408b8729c,w21ze,8613,a7db402f,5,20:05:27,83 days,2d8e6150,w21zs,thai,4.0,1,3.6,Thai Fried Broccoli
e408b8729c,w21ze,8614,a7db402f,5,19:39:29,48 days,2d8e6150,w21zs,thai,4.2,2,4.0,"Plain Rice, Thai Fried Broccoli"
e408b8729c,w21ze,8615,a7db402f,5,19:29:15,62 days,2d8e6150,w21zs,thai,3.5,1,3.6,Thai Fried Broccoli
e408b8729c,w21ze,8616,1b9055d6,0,23:33:21,22 days,f88ffd2b,w21ze,american,4.5,2,4.8,"Mexican Drumlets (2pcs), Chilli Crab Long Chicken Meal"
e408b8729c,w21ze,8617,448a5482,1,09:05:45,2 days,45b7cc87,w21ze,snacks,4.5,1,5.2,Fried Bee Hoon With Chicken Wing Set
e408b8729c,w21ze,8618,02de0f4b,5,19:48:34,27 days,a741c608,w21ze,snacks,4.0,3,10.4,"Popcorn Chicken 盐酥鸡小, Shake Shake Fries 摇摇薯条, $15 Original Chicken Rice Meal Deal & Brown Sugar Beverage"
e408b8729c,w21ze,8619,2e66b552,1,11:30:26,72 days,6c0cff21,w21ze,snacks,4.2,4,8.0,"Orange Sugee Block Cake, Chocolate Eclair, Chicken Sausage Puff..."
e408b8729c,w21ze,8620,2e66b552,2,10:18:59,17 days,6c0cff21,w21ze,snacks,4.5,1,4.0,Fruit Cake Block Cake
e41344c444,w21zv,542,ff0edd9f,2,13:00:36,10 days,12035771,w21zv,italian,3.8,5,16.8,"Fried Calamari with Tartar Sauce, Crispy Fried Half Spring Chicken Rice, Fries with Mayo Cheese Sauce..."
e4148b303d,w21zs,9968,87f62801,4,21:36:50,61 days,c59edb7d,w21zs,snacks,4.0,1,4.8,Half Spring Chicken Aglio Olio
e4148b303d,w21zs,9969,87f62801,5,12:33:44,48 days,c59edb7d,w21zs,snacks,4.5,1,4.0,Chicken Chop Rice Black Pepper
e4148b303d,w21zs,9970,917d781f,5,18:04:31,76 days,a73291b3,w21ze,chinese,4.0,1,2.8,Regular
e4148b303d,w21zs,9971,8fcc5303,3,19:41:18,25 days,548719e2,w21ze,snacks,4.0,1,6.4,Crispy Chicken Charcoal Burger
e4148b303d,w21zs,9972,8fcc5303,0,20:04:32,50 days,548719e2,w21ze,snacks,3.0,1,6.4,Crispy Chicken Charcoal Burger
e4148b303d,w21zs,9973,8fcc5303,4,20:13:41,33 days,548719e2,w21ze,snacks,3.8,2,10.4,"Nachos Cheese Fries, Crispy Chicken Charcoal Burger"
e4148b303d,w21zs,9974,448a5482,0,12:15:21,15 days,45b7cc87,w21ze,snacks,4.0,2,4.8,"Homemade Nasi Lemak, Kopi O (Large)"
e4148b303d,w21zs,9975,677e35fc,6,19:18:11,35 days,a6030a1e,w21ze,singaporean,4.0,1,4.8,(01-62) Fish and Chips
e4148b303d,w21zs,9976,677e35fc,6,19:07:04,21 days,a6030a1e,w21ze,singaporean,3.8,2,6.8,"(01-22) ABC Juice No. 20, (01-62) Black Pepper Chicken Chop"
e4148b303d,w21zs,9977,677e35fc,6,18:58:21,49 days,a6030a1e,w21ze,singaporean,4.0,1,5.2,(01-62) Cowboy Chicken Chop
e4148b303d,w21zs,9978,e5455f02,4,17:45:01,68 days,2077d3d0,w21zu,asian,3.5,1,8.8,2 Person Set Meal 二人套餐
e4148b303d,w21zs,9979,e5455f02,4,19:45:52,61 days,2077d3d0,w21zu,asian,3.5,1,5.2,1 Person Set Meal 单人套餐任选四类
e4148b303d,w21zs,9980,e5455f02,5,16:41:38,55 days,2077d3d0,w21zu,asian,4.0,1,8.8,2 Person Set Meal 二人套餐
e41ba88c13,w21z3,5107,f0f058d4,5,12:16:22,13 days,d06afca0,w21z3,indian,3.5,4,7.2,"Masala Thosai, Garlic Naan, Plain..."
e41ba88c13,w21z3,5108,23b8e72b,6,19:14:41,49 days,79e0c199,w21z3,snacks,4.2,3,8.4,"15. Kimchi Beef Ramen, 12. Kimchi Soup, 5. Hot Plate Beef Set"
e41ba88c13,w21z3,5109,ab300932,2,17:58:34,17 days,2d140b74,w21z3,chinese,4.0,2,4.4,"Minced Meat Noodle 肉脞面, Xi Dao Fishcake 西刀鱼饼  (2pcs)"
e41ba88c13,w21zc,5110,f1b354c2,5,11:38:52,20 days,7f8924d0,w21zc,singaporean,4.5,4,8.0,"Steamed Chicken Rice 白鸡饭, Roasted Chicken Rice 烧鸡饭, Steamed Chicken Rice 白鸡饭..."
e42896593b,w23b4,4799,f1a4ba57,0,08:10:20,36 days,89370eab,w23b4,snacks,4.2,2,5.6,"Iced White Chocolate Mocha, Iced White Chocolate Mocha"
e42896593b,w23b4,4800,0f316e15,3,11:09:45,46 days,89e648c7,w21zt,chinese,4.5,6,17.2,"D18 Basil Minced Beef Rice with Egg, D5 Stir-Fried Kuay Teow, D16 Green Curry Fried Rice..."
e42896593b,w23b4,4801,0f316e15,1,11:29:19,58 days,89e648c7,w21zt,chinese,4.7,7,21.2,"D4 Thai Stir-fried Seafood Kuay Teow, D13 Thai Balachan Fried Rice, D32 Thai Ngoh Hiang..."
e44c8ce4c1,w21zu,8986,8b0ddb45,6,20:16:25,7 days,41b1dfef,w21zg,chinese,4.0,1,2.8,Seafood Beancurd Rice 海鲜豆腐饭
e44c8ce4c1,w21zu,8987,013432ef,4,20:45:55,61 days,f98389d4,w21zu,chinese,3.8,2,9.600000000000001,"D8 Vegetable Poork Wanton in Pork Bone Soup 菜肉云吞汤, A4 Braised Marbled Beef Noodle 红烧肥牛面"
e44c8ce4c1,w21zu,8988,49de578b,1,11:21:25,65 days,55da4364,w23bh,snacks,4.0,2,5.2,"Clubhouse (3 Slices), Hot Teh Si"
e46d57697c,w21z7,11005,3b59cfcb,0,22:02:17,22 days,cb139cb3,w21z7,chinese,4.3,3,3.1999999999999997,"102. Char Siew Bao 两个叉烧包, 104. Lotus Paste Bao 两个莲蓉包, 115. BBQ Pork Rice 饭菜"
e483c16e4b,w21zg,3392,938a9637,6,09:01:46,21 days,eb14d735,w21zg,snacks,3.5,1,4.8,Deluxe Breakfast Platter Ala Carte
e4c27322df,w21ze,10385,b16f7b65,3,20:15:07,81 days,725e7fe8,w21zk,singaporean,4.5,2,6.8,"Iced Sago Pudding With Gula Melaka, Chicken Bua Kuluak Bento"
e4c27322df,w21ze,10387,a2fd0d6d,5,13:43:28,69 days,259259c7,w21z7,singaporean,4.8,2,9.600000000000001,"100g 100克, Quarter Upper Portion 1/4 白斩鸡上庄"
e4c27322df,w21ze,10389,eb07987c,6,13:53:40,84 days,6d97eb06,w21ze,snacks,4.0,2,6.4,"Salted Egg Chicken Rice 咸蛋鸡丁饭, Salted Egg Chicken Rice 咸蛋鸡丁饭"
e4c27322df,w21ze,10390,eb07987c,4,20:41:50,54 days,6d97eb06,w21ze,snacks,4.5,1,2.8,Curry Chicken Rice 咖喱鸡丁饭
e4c27322df,w21ze,10391,eb07987c,6,15:47:17,70 days,6d97eb06,w21ze,snacks,4.5,1,3.2,Sambal Petai Minced Meat Rice 参巴肉碎臭豆饭
e4c27322df,w21ze,10393,0a72c2c2,6,18:14:42,28 days,e5db9522,w21zs,chinese,3.8,2,9.2,"Iced Lemon Tea 1.5L, Golden Pillow Curry Chicken Bun 金枕头咖喱面包鸡"
e4c627a354,w21zk,6897,46baf6a2,4,17:55:32,33 days,64ecebf8,w21zk,chinese,4.2,2,13.2,"E10 Stir-fried French Bean with Minced Pork and Preserved Olive Vegetable 肉碎榄菜干煸四季豆, E3 Crispy Sweet and Sour Pork 菠萝咕噜肉"
e4cab257df,w21zv,6337,83f29713,6,21:35:10,7 days,fe02e1b0,w21zv,japanese,4.0,1,8.0,Yuzu Ume Buddy Meal (U.P. $34.50)
e4cfdb8374,w21z7,7889,a772358b,3,10:03:43,46 days,e3123638,w21z7,snacks,4.2,3,3.6,"Kaya Toast with Butter, Set F. Butter Sugar Toast Set, Kaya Butter Crackers"
e4cfdb8374,w21zd,7891,07e2e716,0,15:24:47,22 days,e3123638,w21zd,snacks,3.8,2,2.0,"Kaya Toast with Butter, Smoked Cheese French Toast with Kaya"
e4cfdb8374,w21zd,7892,07e2e716,3,11:07:34,53 days,e3123638,w21zd,snacks,3.7,3,2.8,"Kaya Toast with Butter, Steamed Bread, Kaya Butter Crackers"
e4cfdb8374,w21zd,7893,07e2e716,4,15:05:51,61 days,e3123638,w21zd,snacks,3.7,3,2.8,"Steamed Bread, Kaya Butter Crackers, Kaya Toast with Butter"
e4cfdb8374,w21zd,7894,07e2e716,6,09:15:30,84 days,e3123638,w21zd,snacks,3.5,2,2.0,"Kaya Toast with Butter, Smoked Cheese French Toast with Kaya"
e4cfdb8374,w21zd,7895,07e2e716,6,11:20:57,70 days,e3123638,w21zd,snacks,3.7,3,2.8,"Steamed Bread, Kaya Butter Crackers, Kaya Toast with Butter"
e4cfdb8374,w21zd,7896,07e2e716,6,10:03:11,21 days,e3123638,w21zd,snacks,3.5,3,2.8,"Kaya Toast with Butter, French Toast with Kaya, Iced Horlicks"
e4cfdb8374,w21zd,7897,07e2e716,5,09:57:02,27 days,e3123638,w21zd,snacks,3.8,2,1.6,"Banana Walnut Muffin, Kaya Toast with Butter"
e4cfdb8374,w21zd,7898,b00215d7,6,10:35:33,7 days,f88ffd2b,w21zd,american,4.8,2,4.8,"Pancakes Platter , CHICK’N CRISP CROISSAN'WICH® Meal"
e4cfdb8374,w21zd,7899,b00215d7,4,14:38:38,19 days,f88ffd2b,w21zd,american,4.0,1,4.0,Double BBQ Turkey Bacon Meal
e4cfdb8374,w21zd,7901,8409f06b,4,13:39:44,82 days,42807bcf,w21zd,snacks,4.0,2,11.2,"Hot U.S. Fries and Dips, Crayfish Pasta"
e4cfdb8374,w21zd,7902,b1dc7413,4,13:04:34,40 days,cf0c1ca0,w21zd,chinese,4.0,1,1.6,Honey Lemon
e4cfdb8374,w21zd,7903,b1dc7413,0,14:52:00,57 days,cf0c1ca0,w21zd,chinese,4.5,1,0.8,Fish Cake
e4d53bfd7b,w21xx,7403,437d8ac8,5,11:36:32,83 days,2b458b72,w21xx,snacks,3.5,4,13.2,"Fresh Watercress Soup With Pork Rib, Pork Tripe Soup With Gingko, Pumpkin Rice..."
e4d8582f3f,w21z8,11018,83b26d64,3,11:46:44,81 days,82885f95,w21z8,asian,3.8,2,6.800000000000001,"Egg Fried Rice With Grilled Chicken, Egg Fried Rice With Seasoned Prawns"
e4efcbc056,w21z7,10862,7dad99b3,6,12:42:02,28 days,24975bf7,w21z7,american,3.5,1,6.4,2 x McSpicy® Meal
e4efcbc056,w21z7,10863,3a813d9f,2,07:16:26,31 days,a6030a1e,w21z7,singaporean,3.7,3,9.2,"(01-92) Fried Dumplings 8 pcs, (01-92) Steam Dumplings 8 pcs, (01-53) Carrot Cake White"
e4efcbc056,w21z7,10864,3a813d9f,1,09:52:03,30 days,a6030a1e,w21z7,singaporean,4.5,2,6.4,"(01-92) Steam Dumplings 8 pcs, (01-92) Fried Dumplings 8 pcs"
e4efcbc056,w21z7,10865,f0669c1f,3,18:05:02,32 days,796920ec,w21z7,chinese,4.0,2,6.0,"Xin Zhou Fried Bee Hoon 星洲米粉, Salted Egg Pork Ribs With Rice 咸蛋排骨饭"
e4efcbc056,w21z7,10866,933489c0,6,15:59:24,28 days,c8614cfa,w21z7,snacks,4.2,4,6.800000000000001,"4. Fruity Ai-Yu Jelly 水果晶球爱玉冻, 1. Grass Jelly Special 黑糖芦荟仙草冻, Milk Tea 奶茶..."
e4efcbc056,w21z8,10867,3db22cfb,5,17:41:17,41 days,83db475b,w21z8,chinese,4.0,1,8.4,Diced Chicken & Prawn in Yam Basket 佛砵飘香
e514b7a5fb,w21ze,1944,f9af38aa,5,15:49:19,27 days,1d649dcf,w21ze,italian,4.0,1,8.0,Sharing Bundle For 2 (U.P. 28.52)
e514b7a5fb,w21ze,1945,67ff231e,1,12:59:51,79 days,df456cf3,w21zd,thai,5.0,1,4.0,Tom Yum Fried Rice - Vegetable
e514b7a5fb,w21ze,1946,a219061e,6,18:36:26,28 days,1d955bd5,w21ze,american,3.5,1,1.6,Popcorn Shrimp
e514b7a5fb,w21ze,1947,5a08d4cc,5,09:49:33,27 days,79d0524e,w21ze,singaporean,5.0,1,3.6,10Pcs Plastic Container
e514b7a5fb,w21ze,1948,5a08d4cc,6,08:33:18,49 days,79d0524e,w21ze,singaporean,4.8,2,5.6,"10Pcs Plastic Container, Century Egg Pork Porridge 皮蛋瘦肉粥"
e514b7a5fb,w21ze,1949,5a08d4cc,6,09:23:53,63 days,79d0524e,w21ze,singaporean,5.0,1,3.6,10Pcs Plastic Container
e52b1c2bbc,w23b4,10524,2f2bcb7c,4,19:11:03,5 days,b131f354,w23b4,snacks,4.0,1,13.2,Chocolate Mousse Cake
e52b1c2bbc,w23b4,10525,52cf8faf,3,19:14:11,4 days,6f71d0f7,w23b1,asian,4.8,2,6.0,"Chicken Hor Fun, Penang Fried Kuey Teow"
e54564a09e,w21z6,4199,f586f14d,1,11:14:10,65 days,21d7cbf7,w21z6,chinese,4.4,10,9.2,"10. Prawn Dumpling 虾饺, 02. Char Siew Pau 叉烧包, 26. Fried Carrot Cake 萝卜糕..."
e5554a973f,w21zu,9711,f1b8e69a,6,19:42:37,7 days,1d955bd5,w21zu,american,5.0,1,3.2,Korean Chicken Burger Combo
e55a344af6,w21z7,9851,6c88cb13,0,17:05:48,8 days,d7b22699,w21z7,chinese,4.5,1,8.4,Duck Roasted With Angelica Herb 当归烤鸭 (White Rice)
e56ac90095,w21zg,10653,916c2f7c,3,18:19:47,60 days,0d6b8528,w21zg,asian,4.5,2,9.2,"Salmon Mentai Don, Chicken Mentai Don"
e56ac90095,w21zg,10654,916c2f7c,3,11:54:15,46 days,0d6b8528,w21zg,asian,4.2,2,9.2,"Salmon Mentai Don, Chicken Mentai Don"
e56ac90095,w21zg,10655,4c8beebe,2,19:30:35,73 days,1bc87fc1,w21zu,american,3.9,5,10.8,"Flavorful and satisfying snack, 2pc Chicken, 2pc Chicken..."
e56ac90095,w21zg,10656,b08a3883,6,19:14:02,42 days,71887d80,w21zg,snacks,4.0,1,0.8,Honey Honey
e5911f8f67,w23b1,11526,df15710d,6,14:32:47,70 days,882e30b1,w23b4,asian,3.7,3,24.400000000000002,"Double Platter 双拼盘, Roasted Chicken Half 半只烧鸡, Roasted Duck Half 半只烧鸭"
e5a73f9c37,w21zb,1127,acb77dec,5,18:05:38,27 days,d7b22699,w21zb,chinese,3.8,2,19.200000000000003,"Lettuce with Oyster Sauce 蚝油西生菜, Prosperity Smoked Salmon Yu Sheng"
e5a73f9c37,w21zb,1128,acb77dec,1,20:05:07,79 days,d7b22699,w21zb,chinese,4.5,1,4.0,Lettuce with Oyster Sauce 蚝油西生菜
e5a73f9c37,w21zb,1129,f0035c5f,4,14:49:35,75 days,47cba6b4,w21zb,singaporean,3.8,2,4.8,"Chicken Rice 滑鸡饭, Chicken Rice 滑鸡饭"
e5a73f9c37,w21zb,1130,72517a38,2,20:00:24,31 days,0395208a,w21zc,chinese,4.5,2,5.6,"Asparagus with Oyster Sauce 蚝油芦芛, Plain Rice 白饭"
e5a73f9c37,w21zb,1131,72517a38,0,16:08:16,64 days,0395208a,w21zc,chinese,4.5,1,0.4,Plain Rice 白饭
e5a73f9c37,w21zb,1132,2c870c75,6,11:51:38,14 days,45b7cc87,w21zb,snacks,4.8,2,10.0,"Drumstick Braised Pork Rice, Curry Chicken with Rice Set"
e5e148ecc5,w21z6,2380,49093769,2,12:55:19,52 days,45b7cc87,w21z6,snacks,4.0,1,5.2,Mee Rebus Set
e5e148ecc5,w21zk,2382,571eb998,6,19:17:07,35 days,89370eab,w21zk,snacks,4.0,2,5.2,"Strawberry Shortcake, Sakura Rose Swiss Roll with Mascarpone Cream"
e6165f359f,w21zt,11646,f8fe0378,0,10:06:56,8 days,000b5aa6,w21zt,snacks,4.2,5,6.0,"Kaya Cheese Pancake, Chocolate Pancake, Crunchy Peanut Butter Pancake..."
e62e7275c2,w21zk,11769,c43d715f,4,15:29:27,12 days,1d649dcf,w21zs,italian,4.5,2,8.799999999999999,"Single Bundle Plus For 1 - 2, Popcorn Chicken"
e62e7275c2,w21zk,11770,fd05d06e,1,14:12:19,16 days,de27a03b,w21z7,snacks,4.0,1,8.8,Prosperity Bundle
e62e7275c2,w21zk,11772,0d2a18ba,6,13:53:17,14 days,895bdbd0,w21zs,snacks,4.0,1,0.8,Small
