vendor_id,name
024da788,Signature Grilled Chicken Chop + Collin's Mixed Grill for 2
4d12f2a9,Chicken and Zinger Buddy Meal
fe6c985e,Hershey's Sundae Pie
b5bdf0ab,A6. Vegetable Flour Fritter
b5bdf0ab,A13. Fishcake
b5bdf0ab,A5. Potato Flour Fritter
b5bdf0ab,A12. Tofu
b5bdf0ab,A3. Plain Flour Fritter
b5bdf0ab,A14. Fish Fillet
b5bdf0ab,A1. Crispy Prawn Fritter
e034475a,Lim's Healthy Handmade Set 阿林健康手工套餐1号
b0b259a3,Tahu Telur
b0b259a3,Epok Epok
b0b259a3,Beef Steak
b0b259a3,Tahu Goreng
2fb14abe,The Better Salmon
59df7809,MK116. Tamago Maki
59df7809,GK108. Ebiko Gunkan
59df7809,SU107. Amaebi Sushi
59df7809,INR103. Inari
59df7809,MK119. Tekka Maki
59df7809,SO105. Shake Karaage
59df7809,SO102. Kakiage
4436b916,Sweet & Sour Sliced Fish Set 酸甜鱼片饭
4436b916,Honey Sliced Fish Set 蜜汁鱼片饭
a3cd8244,B2. Singapore Sesame Oil Chicken Rice 麻油鸡饭
4e93ed4d,Crispy Samgyeopsal Kkal Guksu With Pork Bone Broth
f0d84faa,57. Famous Hong Kong Fried Xo Seafood Noodles
f0d84faa,791. Cheese Baked Rice with Chicken Chop
4b637f0b,Karamiso Ramen
4b637f0b,Ramen Set with Rice Dish
a4d08e08,Chicken Macaroni & Toast
a4d08e08,Curry Chicken Rice Set
48faa95e,17.Fish Fillet Omelette Rice 鱼柳蛋包饭 
48faa95e,1.Salmon + Teriyaki Chicken Bento 三文鱼+照烧鸡扒饭盒 
48faa95e,10.Fish Fillet + Teriyaki Chicken Bento 炸鱼柳+照烧鸡扒饭盒 
fe87456e,Braised Egg 药材卤蛋
ffdbb105,Army Stew Ramyun
ffdbb105,Salmon Teriyaki Don
ffdbb105,Fish Karaage Rice Bowl
c3fa90d1,Impossible™  Pie
437d8ac8,Steamed Rice
31eaa937,Hor Fun with Gravy 河粉
edf9272e,Store-selected Half Dozen
2cdc608b,Ginger Soup  Beancurd with Riceballs
b5910d71,1 Pc Chashu Tom Yam Ramen + Gyoza + Iced Lemon Tea
fd9acd2e,Fresh Udon With Braised Beef
bcea59c1,Small
e68c8150,Golden Toast With Milo Condensed Milk
d1c6f72f,Traditional Beef Bolognaise
d1c6f72f,Bundle for 1
73f91d36,Sushi and Maki Mini Platter
71c28d5f,32. Century Egg Pork Porridge 皮蛋瘦肉粥
71c28d5f,19. Fried Prawn Dumpling 明虾饺
71c28d5f,10. Prawn Dumpling 虾饺
d41383d4,A5. Prawn Dumplings Shrimp Ramen 鲜虾水饺赤汤面
7053cfb6,LARGE
1d3dc1a1,6pcs Golden Roasted Drummets
1d3dc1a1,Twisty Bread
2b2b276a,Mangalitsa Pork Belly
2b2b276a,Seafood Pancake
c4db67da,Sparkling Cold Brew Lemon
c4db67da,Lychee Mango Layered Cake
c4db67da,Jaffa Orange Chocolate Cake
f3154864,Iced Cappuccino Italiano
f3154864,Grilled Striploin Steak With Mustard Butter
dfc6fa17,M2. Babi Pongtay Set
dfc6fa17,SP2. Bakwan Kepiting Soup
7085aac2,Curry Chicken with Rice + Laksa + Ham and Cheese Sandwich
1be5d068,Maggi Goreng
1be5d068,Sweet Lassi
1be5d068,Roti Bomb Prata
c3cafedd,Yuzu Ume Buddy Meal (U.P. $34.50)
019acbd9,Bento A
0256d1fd,Cripsy Noodle 生面
0256d1fd,Yee Mee伊面
0256d1fd,Dry Fried Vermicelli 干炒冬粉
0256d1fd,Prawn Paste Chicken 虾酱鸡
e7638b63,Riser with Egg Burger
8d7e3ee8,Little Spicy 小辣
c6e44618,Grilled Chicken Mango Salsa
c6e44618,NY Pork Chop And  Kurobuta Sausage 
9cc62c4b,Pig's Organ Soup 猪什汤
86e98e5d,Double Prosperity Beef Upsized Meal
ec2b2e7a,Nasi Goreng Ayam
e611b361,(01-47) Cheng Tng Hot/Cold
d92bc5a1,Lime Juice
d92bc5a1,Mee Siam
d92bc5a1,Bundle 1
70884696,PARTY COMBO
cc98b072,Honey Butter Wings
d2ed2a4b,Double Prosperity Beef Upsized Meal
d2ed2a4b,Prosperity Beef Upsized Meal
7c3b27bd,Iced Chocolate
a29a0a59,Pearl Milk Tea
2b5cfe51,Ice Nestlo
2b5cfe51,Briyani Curry Chicken Set
2b5cfe51,Ice Lychee
2b5cfe51,Briyani Mutton Set
2b5cfe51,Ice Milo Dinosaur
51eec0a3,Soft Drink - Pepsi Regular
01318296,Golden Toast With Milo Condensed Milk
01318296,Beef Noodles
3c8cc7e3,Mee Soto Set
3c8cc7e3,Crunchy Peanut Toast Set
4cb08b5d,Cockles
4cb08b5d,BBQ Sambal Stingray
4cb08b5d,Sambal Kang Kong
4cb08b5d,Rice
43e31909,Tau Suan Set
43e31909,You Tiao Rojak Set
5acc196a,KITKAT® McFlurry®
abd2b302,Steamed Crispy Rice Roll With Shrimp 金网脆皮虾肠粉
abd2b302,Century Egg & Lean Meat Congee 皮蛋瘦肉粥
94b7ee34,Kuey Teow Goreng Combo
94b7ee34,Roti John Cheese
94b7ee34,Maggi Goreng Combo
78961746,Spicy Italian Sub
d89a1614,N2. Thai Milk Tea
d89a1614,K2. Basil Pork with Rice & Egg
18efde9b,Longan Water
18efde9b,Fried Oyster
5c91cc1e,PZ12. Vegetariano (V)
5c91cc1e,SA01. Insalatona Del Sapore
5c91cc1e,PZ11. Hawaiian
1fe5aba2,Waisan & Ginseng Roots with Chicken Soup 淮山杞子参须鸡汤
1fe5aba2,Whole Coconut with Black Chicken Soup 原粒椰子炖乌鸡汤 
09343b82,V15. Parotta Meal
d0eaf974,Mixed Mushroom Dry Handmade Noodle
d0eaf974,Crispy Bean Curd Skin with Sesame Rice Set
860fc864,Bundle of 3 Dishes A 三菜套餐A
39fcc933,Free Heineken 0.0
7fbdfd30,Guacamole (Ala Carte)
07c7c2ac,OP6. Fish & Chips With Tartar Sauce 炸鱼薯条
07c7c2ac,L6. Fried Fish With Fried Rice 炸鱼条炒饭
9906401a,S8. Dried Chilli Chicken Cube Fried Rice
707fb084,Prosperity Bundle
3c0dd78a,Dry Minced Meat Noodle
3c0dd78a,Mini Pot Noodle
3c0dd78a,Dry Fishball Noodle
db7e4815,Four Seasons Tea Large
db7e4815,Four Seasons Milk Tea Large
566c3245,1.Salmon + Teriyaki Chicken Bento 三文鱼+照烧鸡扒饭盒 
566c3245,4.Salmon + Beef 三文鱼+牛肉 饭盒
566c3245,38.Hotplate Beef 铁板牛肉 
e1b7f43b,Plain Prata
e1b7f43b,Maggi Goreng
e1b7f43b,Egg Prata
d9c749be,Poached Chicken with Sichuan Pepper 老昆明团结乡花椒鸡
d9c749be,Rice Noodle With Minced Pork小锅米线
d9c749be,Poached Pork Collar With Pickled Chillies (Small)腌菜松板肉（小）
d9c749be,Plain Rice 米饭
d9c749be,Grilled Pork Belly傣味烤五花肉
d9c749be,Deep-fried Pork Fillet with Homemade Spicy Dip 香炸小酥肉
d9c749be,Charcoal Grill Chicken Wing 版纳烤鸡翅
d9c749be,Grilled Eggplant Salad 凉拌火烤茄子
956e8ff9,Green Tea with White Pearl
956e8ff9,Low Fat & Hi Calcium Black Fresh Milk Tea
a636d537,N3. Zhuang Yuan Mi Xian 状元云南过桥米线
a636d537,B21. Dry Beancurd Salad 凉拌豆丝
a636d537,B17. Stir-fried Potato 香炒土豆丝
a636d537,N4. XO Fried Seafood Noodle XO 酱干炒海鲜面
a636d537,B8. Chicken with Chilli Sauce 山城口水鸡
08f0801e,Zinger
08f0801e,Hot and Crispy Chicken
953a3653,1pc Chicken
953a3653,3pc Chicken Meal
fe34d105,XXL Crispy Chicken
bcf32277,Hosomaki and Seafood Sushi
bcf32277,Uramaki Mayo
02de0f4b,Taimei Hot Chicken 台妹好辣
02de0f4b,Original Crispy Chicken 原味鸡排
02de0f4b,Taiwanese Tempura 甜不辣
b255c75b,Black Tea Latte Large
b255c75b,Oolong Milk Tea Large
b255c75b,Black Tea Latte Medium
eea7f655,Gyoza
eea7f655,Half
a52e19b5,Seafood Fried Rice
a52e19b5,Hor Fun Seafood
a52e19b5,Hor Fun Beef
2723718b,Pho Spicy Noodle Soup
2723718b,Pho Noodle Soup with Chicken Meatballs 鸡肉圆河粉汤
2723718b,"Pho Noodle Soup with Sliced Beef with Beef Ball,Tendon & Brisket 四式牛肉河粉汤"
acf2bdbb,Earl Grey Milk Toast
acf2bdbb,Kaya Butter Toast Set
458df2c0,Cheesy Melt Chicken Sub
458df2c0,Extremely Mac & Cheesy Chicken Sub
af448b71,S23. Green Salad
af448b71,P19. Chicken Chop Pasta
af448b71,B33. Tuna Sandwich
af448b71,SD40. Potato Wedges
af448b71,B31. Ham and Cheese Sandwich
b39447a7,Extremely Mac & Cheesy Chicken Sub
b8dfc297,3. Flavoured Egg
b8dfc297,D. Original Mazesoba with Spicy Chilli Sauce
90ff588f,Masala Prata
90ff588f,Plain Prata (2pc)
7ea056b3,Shredded Pork with Chilli Fried Noodle 肉丝炒面
7ea056b3,Oolong Tea
7ea056b3,Mapo Dofu Sichuan Rice 麻婆豆腐套饭
79bdab7a,Demiglace Wagyu Cheese Burger
6e89c321,Kotteri Tonkotsu Ramen
2329c94e,Ala Carte
a8cd5c55,Beef Soup 越南牛肉粿条汤
c815c055,Prosperity Beef Upsized Meal
fcb92f9d,Papaya Salad
fcb92f9d,Green Curry Chicken with Rice
fcb92f9d,Pandan Leaf Chicken
fcb92f9d,Tomyam Fried Rice
fcb92f9d,Basil Chicken with Rice
cbfe9537,Black Sauce Pork Belly Stew Noodles
cbfe9537,Nasi Kuning
0b58b517,Roasted Oolong Milk Tea 炭烤乌龙 奶茶
0b58b517,Signature Classic Milk Tea 招牌经典奶茶
debb1f85,Hershey's Sundae Pie
debb1f85,Taro Pie
debb1f85,Double FISH’N CRISP™
922d8524,Fresh Ramen With Premium Turkey Ham
d197d076,Signature Jalapeño Cheese Sauce
d197d076,2 pcs Chicken Meal
9789b277,Egg Fried Rice With Seasoned Prawns
9789b277,Fresh Ramen With Braised Beef
9789b277,Egg Fried Rice With Braised Beef
41c5ec0e,Otah
41c5ec0e,Nasi Lemak with Curry Chicken
7a4c6765,Mee Rebus
7a4c6765,Nasi Lemak
7a4c6765,Ayam Goreng
08604104,Boiled Chicken Rice
007c618f,(U.P. 21.20) Mega Combo A (Sushi)
18396e80,Medium Spicy 中辣
de8cded4,Party B
4a45095d,Soul Slider
4a45095d,Comeback Boy
4a45095d,The Dip
af412217,Double Prosperity Beef Upsized Meal
af412217,Double Prosperity Beef Meal
c648a753,Maggi Goreng Combo
c648a753,Chicken Nuggets
b57b6f19,Grilled Lamb Chop
b025539f,Cockles Shells
b025539f,Chilli BBQ Stingray
b025539f,Beef Fried Rice
b025539f,Kang Kong
40689040,Large Fries
40689040,XL Buddy
752221ca,Flatbread Set
ff714269,Coin Prata with Chicken
ff714269,Cheese Prata
ff714269,Iced
6fa5aa6e,KITKAT® McFlurry®
6fa5aa6e,Sausage McGriddles with Egg Meal
0e11cb88,SHREDDED CHICKEN W/CEREAL & DRIED SCALLOP PORRIDGE 干贝鸡丝麦片粥
0e11cb88,STEAMED EGG W/PRAWN 虾仁蒸水蛋
0e11cb88,STEAMED BRAISED PORK W/MUI CHOY 蒸梅菜扣肉
49112e2f,C3. Coconut Water with Nata de Coco
6b0d06bc,Beef Tom Yum
e2763078,T415TD. Pad Thai Beef
e2763078,T411TD. Seafood Pineapple Fried Rice
8f3fcfb7,Butter Sugar Toast Set
8f3fcfb7,Ham & Cheese Thick Toast Set
8f3fcfb7,Chicken & Peanut Congee with Barley
e408e5c0,Chuka Kurage Chinmi 
54801310,"Meatless Beef, Avocado Omelette, Mushroom & Cheese Wrap"
54801310,Chocolate Avalanche Mocha Cake
54801310,Pure Matcha Soymilk Latte
db3337ad,Butter Sugar Toast
db3337ad,Strawberry Jam Bun
db3337ad,Set C Chicken Ham & Cheese Toast
db3337ad,Set A Kaya Butter Toast
db3337ad,Chee Cheong Fun & Yam Cake
2c303fa4,Beef Pao Mo
2c303fa4,Sliced Noodle with Pork Ribs
2c303fa4,Wanton Soup
2c303fa4,6 Pcs
a490c8e2,Duck + Roasted Pork + Char Siew
aa5bb62e,Steak & Slipper Lobster Combo Set Meal for 1
cddcc8f9,Pork’s Leg 烤猪蹄 (1 Plate / 1份)
cddcc8f9,Deep-Fried Pork Intestine 干煸肥肠
cddcc8f9," Chinese Sauerkraut & Pickled Pepper With Fish, Beef & Pork Slices 老坛泡椒酸菜水煮"
09bafe2d,Salt Baked Chicken Thigh with Rice 盐焗鸡腿饭
e61e11a1,72. Mee Goreng
e61e11a1,56. Masala Dosai
d2ed2a4b,McGriddles Feast
8fcc5303,Sea Salt Chocolate Tart with Coffee Cream
42b078ed,Petite Clementine
9ec7e9f4,Turkey Ham & Triple Cheese Toast
39506ba0,KITKAT® McFlurry®
39506ba0,Prosperity Beef Burger®
6dee45be,Ice Cream Single Scoop
6dee45be,Strawberry Elderflower Iced Shaken Tea
fe8216c2,Iced Longan 龙眼水
fe8216c2,Chendol 酱都
510fd77d,4 Pax Bundle
281ff239,G1. Chicken Wing Fried Rice
dcabf464,F3. Chicken with Flat Noodle
dcabf464,H2. Vietnamese Style BBQ Pork Rice with Egg
dcabf464,F2. Sliced Beef & Beef Balls with Flat Noodle
23ab9ecc,D1. Onion Omelette + Prawn Rolls + Ikan Bilis Fried Rice 大葱蛋 + 腐皮虾枣 + 银鱼炒饭 (中)  FOC 2x罐装水FOC 2x Canned Drinks附送2个罐装水
23ab9ecc,"S3.  La La Seafood White Bee Hoon, Prawn Roll (5 pcs) 啦啦海鲜米粉+虾枣 (5粒)   FOC 1x Canned Drink附送1个罐装水"
23ab9ecc,Brown Sauce Pork Rib Rice 烧汁骨王饭
23ab9ecc,D2. Kimly Homemade Tofu + Lemon Chicken Cutlet + Rice 黄闷自制豆腐 + 柠檬鸡扒+2个白饭 FOC 2x Canned Drinks附送2个罐装水
a4eba85a,Steamed Chicken Drumstick Rice 白鸡腿饭
f8529b88,Trako Onigirazu
f8529b88,Ikura Onigirazu
f8529b88,Oden
f8529b88,Maze Soba
f8529b88,Niigata Shoyu Ramen with Flavored Soft Boiled Egg
f8529b88,W Soup Tonkotsu Ramen with Flavored Soft Boiled Egg
f8529b88,Niigata Shoyu Ramen
f8529b88,Bamboo Shoot Dressed with Spicy Miso
7f528535,Bara Chirashi Don
7f528535,Beef Steak
7f528535,Wakame Udon
d63258a2,IPPUDO Signature Set for 1 (U.P. $32)
d63258a2,Chicken Karaage 5pcs
d63258a2,Katsuo Bakkoshi Takoyaki 5pcs
1c8fb8ca,Pork 120g
1c8fb8ca,Unatama Don
6c23d2e3,Chicken Wings (Per Pair)
6c23d2e3,Grilled Pork Chop With Veg & Sauteed Potatoes
6c23d2e3,Fish Noodle
42112a93,Bun Thit Nuong
bc092124,Pure Tea - Iced
bc092124,Tea with Fresh Milk
2f40e3cc,Banana Kaya (6 slices)
b7d5f8ca,12Pcs Bulgogi Wings & Sticks
9a7ad758,8007. Strawberry Cream Cheese Pancake
30fe0420,c. Twinpack Pint - 2 x Pint
a3217010,Pandan Gula Melaka Cake
5bf39bfc,7. Jellicious Cup 蜂蜜寒天三合一
7773176c,7. Jellicious Cup 蜂蜜寒天三合一
7773176c,6. Pearly Bean Curd 珍珠芒果晶球豆花
7773176c,9. Black Cup 荔枝蒟蒻黑仙草
7773176c,18. AWW in One Cup  芋圆三合一
26570c63,Big Breakfast Special
1fc087eb,Mini Fish Fillet Lunchbox
1fc087eb,Crispy Chicken Lunch Box
fa9d86f0,207. Honeydew Snowy Ice 蜜瓜绵绵冰
fa9d86f0,201. Durian Snowy Ice 榴槤绵绵冰
73ada77f,All Day CC Breakfast 
ea3163d1,Roasted Chicken Rice
3c28e226,Salted Egg Dory
60f69a40,Penne Pomodoro
60f69a40,Spaghetti Aglio Olio
7ad8bbeb,Palak Paneer (Set)
7ad8bbeb,Butter Chicken (Set)
7733a4e2,1. Century Egg & Lean Meat Congee 皮蛋瘦肉粥
5bca75a0,Chicken Cutlet Rice
5bca75a0,Iced Kopi
5bca75a0,Large 大
5bca75a0,Chicken Wings
52141bc8,Toast Box 2in1 Kopi O Sachet
52141bc8,Iced Kopi (Large)
df2bd223,D5. Cashew Nut Chicken
7a5719fc,8 Piece Classic Wings Combo
0c8e9e48,Beef Noodle 牛肉面
013432ef,A4 Braised Marbled Beef Noodle 红烧肥牛面
4ac88a97,Lemon Green Tea Large
4ac88a97,Lemon Green Tea Medium
4ac88a97,Honey Lemon Lime Juice Medium
4ac88a97,Chocolate Milk Large
7d39fcf4,Strawberry Roll
7d39fcf4,Sugar Roll with Sugar Coating
4da04f82,P2. Chicken Porridge
02a1434f,Chicken Pie
02a1434f,Blackforest
afda4fe1,Set
e9fc8da6,A9. Sweet Potato Fries 酸梅地瓜
64bc8b44,Wanton Noodle 云吞面
64bc8b44,Large 大
839b21ac,Sake Fiesta Platter
839b21ac,California Handroll
796bf423,Turkey Ham with Egg CROISSAN'WICH® 
796bf423,Hashbrowns Medium
796bf423,Turkey Ham with Egg CROISSAN'WICH® Meal
cb419fbb,Ebiday Huat D.I.Y Mega Combo (Salad)
cb419fbb,Ebiday Huat D.I.Y Mega Combo (Sushi)
dd06289f,Mixed Organ Soup 猪什汤
dd06289f,Dough Fritters 油条
dd06289f,Premium Loin Ribs 龙骨 (长排骨)
dd06289f,Mushroom Soup 蘑菇汤
0376419f,Curry Fish Head 咖喱鱼头
0376419f,虾酱鸡 Prawn Paste Chicken (8pcs)
0376419f,Sweet & Sour Pork Ribs 排骨王
45d8792c,Madras Fish Curry
45d8792c,Palak Paneer
45d8792c,Naan Bread Basket
45d8792c,Papadum Basket
45d8792c,Chettinad Chicken
45d8792c,Gobi Mutter
711da6b8,Chili Crab Pizza
711da6b8,Creamy Mushroom Fettuccine (Vegetarian)
711da6b8,Caprese Salad (Vegetarian)
711da6b8,Simple Green Salad (Vegetarian)
711da6b8,Pizza 1 (Vegetarian)
711da6b8,Plank Crispy Garlic Bread (Vegetarian)
711da6b8,Classic Spaghetti Bolognese
711da6b8,Cheesy Salami Pizza
277e1972,Kurobuta Cheese Curry
277e1972,Salmon Mentai Roll
277e1972,Kajiki Sashimi (7pc)
5c7083a0,25. Steamed Dumplings 水饺
938a9637,3pc Chicken Meal
7773176c,5. Black Sugar Ai-Yu Jelly 招牌黑糖爱玉冻
7773176c,15. Golden Cup 黄金蜂蜜莲子鸳鸯
ac3a5029,Ruby Grapefruit Green Tea - Medium
ac3a5029,Honey Green Tea - Medium
ac3a5029,Hokkaido Chizu Matcha - Medium
2efb1cfc,云吞汤 Wanton Soup
2efb1cfc,云吞面 (干) Wanton Noodles Dry
0b58b517,Brown Sugar Avocado 黑鲸鳄梨香
02fedef1,Salted Egg Chicken Rice
02fedef1,Sausage Mac & Cheese
feaf8fc5,Tulang Merah XL
56b5d714,Southern Style Chicken 'N' Waffle
b71ce897,Box of 6
b71ce897,Premium Doughnuts Box
2e98090d,Hershey's Chocolate Chip Cookie (Whole)
d6d2197a,Krapow - Minced Pork
76f504e0,Mix Porridge 什粥
57fdfed0,(01-40) Shrimp Paste Wings 2 pcs
f586f14d,10. Prawn Dumpling 虾饺
f586f14d,02. Char Siew Pau 叉烧包
f586f14d,26. Fried Carrot Cake 萝卜糕
f586f14d,30. Chicken Claw 凤爪
f586f14d,20. Xian Zhu Roll 鲜竹卷
f586f14d,09. Siew Mai 烧卖
f586f14d,28. Chee Cheong Fun Prawn 猪肠粉-虾
f586f14d,32. Century Egg Pork Porridge 皮蛋瘦肉粥
f586f14d,31. Steamed Pork Ribs 排骨
f586f14d,19. Fried Prawn Dumpling 明虾饺
f8fe0378,Azuki Red Bean Pancake
f8fe0378,Grass Jelly Soy Milk
b025539f,Seafood Fried Rice
b025539f,Mee Goreng
b025539f,Sweet and Sour Fish Rice
7ec97058,Nasi Ayam Panggang
7ec97058,Bakso Soup
2bba6450,Mee Goreng
fe3d3fff,Fried Fish Soup 香炸鱼片汤
ce23dbfb,Banana Fritter
ce23dbfb,Tahu Goreng
ce23dbfb,Vadeh with Prawn
ce23dbfb,Sardine Puff
77a47e6a,Personalize Your Dessert
f7718a7c,Osmanthus Aloe Vera 桂花芦荟冰
f7718a7c,Hong Kong Carrot Cake 港式萝卜糕
14b3a79c,Steamed Chicken with Chilli 口水鸡
14b3a79c,Scallion Oil Noodle 葱油拌面
6830f847,1 - 2 Pax
fb5cde13,Large
b5f75175,Nasi Lemak with Sambal Cuttlefish
ef08d4e4,Mega San Sushi
4c0e1cc1,Thai Omelette with Minced Chicken
4c0e1cc1,Thai Fried Kuey Teow 
2992d242,02. Char Siew Pau 叉烧包
2992d242,18. Fried Yam Dumpling 芋角
10c95b3b,Honey Milk Tea Medium
a5a50557,Meal It
a57f3fb2,Soy Sauce Taohu
a57f3fb2,Soy Sauce Egg
a57f3fb2,1/4 (Quarter) Upper
a57f3fb2,Quarter
3e0a9276,Grass Jelly Beancurd
3e0a9276,Hot
3e0a9276,3 in 1 Riceballs
14b3a79c,Beijing Dumpling 北京水饺10粒
02fedef1,Sambal Seafood Rice
8b697895,Calpis Soda + Karakamen Teishoku
b3b94f52,Pork Ribs Prawn Noodle 排骨虾面
02c75561,502D. Chargrilled Chicken Chop & Chicken Sausage
02c75561,501D. Chargrilled Chicken Chop & Fish
01ca5ab8,新州米粉 Xin Chew Bee Hoon
01ca5ab8,牛肉河粉 Beef Hor Fun
7556d120,Cajun Fries (Large)
7556d120,12 Pieces Boneless Wings
8c257528,The GIANT (Aust. Beef) 230g
8c257528,"Ultimate Meat Deluxe: Beef Slices, Diced Cut Steak (Aust. Beef), Chicken & Cheese Chicken Sausage 2pcs"
1911b84b,"Trio Combo of Salmon,Prawn & Chicken Set Meal for 1"
1911b84b,Steak & Slipper Lobster Combo Set Meal for 1
02a1434f,Curry Puff
02a1434f,Chocolate Roll
02a1434f,Sugar Roll with Sugar Coating
02a1434f,Chocolate Eclair
02a1434f,Custard Puff
afda4fe1,Brown Sauce
afda4fe1,016. XL Chicken Cutlet Rice
afda4fe1,010. Grilled Fish
afda4fe1,059. 3 Pcs
c02021d7,Pumpkin Prince 南瓜王子
c02021d7,Healthy Flaxseed
c02021d7,Chocolate Cheese 修格拉乳酪
c02021d7,Black Forest
c02021d7,Duke Chocolate Slice 公爵巧克力片
c02021d7,Honey  and  Walnut 蜂蜜发酵果子
c02021d7,Cranberry Walnut 法式修酪
4bfd8a9b,Oyster Sauce Kai Lan
4bfd8a9b,Chicken
f8f8170e,Garlic Soy
54238337,D10) Crispy Chicken Roll
cc98b072,Nacho Fish & Chips Burger
84ba1d97,Egg Prata
84ba1d97,Plain Prata
b5b23053,Crispy Chicken Wings (3 Pcs)
b5b23053,Signature Curry Chicken
c948364f,Soft Boiled Eggs
c948364f,Rendang Chicken Toastwich
c948364f,Tuna Mayo Toastwich
4faa3a84,Salty Tau Sar Piah (1 Pc)
4faa3a84,Kopi (Large)
ff71aaf5,Green Dragon Vegetable(S)
ff71aaf5,Signature Meat & Seafood Roll(M)
ff71aaf5,Claypot Beancurd(S)
ff71aaf5,Cereal Prawns(M)
ff71aaf5,Salted Egg Yolk Sotong(S)
e9ff6c00,Egg Mayo Toast Set
e9ff6c00,Honey Butter French Toast Set
e9ff6c00,Kong Bak Bao
e9ff6c00,Nasi Lemak
e9ff6c00,Yuan Yang
dc78bc02,Char Siew Puff 叉烧酥
01c10d2b,Chicken Dum Biryani
28966693,Prosperity Abalone Yu Sheng 鲍鱼鱼生 (6 Pax)
4482eca4,Pork Tenderloin Soup
4482eca4,Preserved Vegetables
5cd1f3c0,Exclusive for foodpanda: Special Bundle
46d141ad,2 Pcs (No Separation Of Sauce)
46d141ad,5 Pcs (Bowl -No Separation Of Sauce)
7d314cbe,F2. Marmite Chicken
7d314cbe,L5. Sambal Lala
7d314cbe,G2. Fermented Pork Belly
3cfe1827,A6. Seafood Mee Goreng 海鲜马来面
3cfe1827,A11. Diced Chicken Fried Rice 鸡丁银芽炒饭
3cfe1827,A10. Yangzhou Fried Rice 扬州炒饭
3cfe1827,A8. Traditional Stir-Fried Mee Sua 家乡炒面线
3cfe1827,C8. Crispy-fried Shrimp Paste Chicken 脆皮虾酱鸡
3cfe1827,G1. Supreme Seafood Fried Rice 海鲜皇炒饭
3cfe1827,A3. Double-boiled Chicken Soup with Chinese Herbs 原盅药材炖鸡汤
3cfe1827,D2. Crisp Fried Shrimp Paste Chicken 脆皮虾酱鸡
cc2a84c2,Hor Fun 滑蛋河粉
2a0e372a,Egg Mayo Pancake
2a0e372a,Classic Beancurd
2a0e372a,Tuna Pancake
2a0e372a,Cheesy Licky Eggwich
2f2bcb7c,Oreolicious
f27bf37f,S8. Prawn Dumpling Soup
1cf3183c,Asam Pedas Stingray
1cf3183c,Sotong Masak Hitam
fb5cde13,Buttermilk
eba3e469,Combo 3
3f960dcf,Chicken Wing & Fish Set W A Drink
40fcc7e9,Waffle & Saute Mushrooms Platter
f1a4ba57,Sakura Blossom Strawberry Cream Frappuccino®
f1a4ba57,Sakura Rose Swiss Roll with Mascarpone Cream
64e5b924,Red Bean Bun
64e5b924,You Tiao
64e5b924,Tau Suan
64e5b924,Peanut Sesame Ball
64e5b924,Spring Roll
64e5b924,Bananas 
fa595e0a,You Tiao & Taupok Rojak
fa595e0a,Putu Piring Melaka (Original)
b91aaf4f,2 x McSpicy® Meal
28966693,1002 Sesame Oil Chicken Set 麻油鸡套餐
41c5ec0e,Kaya Butter Toast
41c5ec0e,Chicken Wrap OnStik
41c5ec0e,Cheezy Chicken Ball OnStik
41c5ec0e,Mee Rebus
41c5ec0e,Kaya Butter Toast Set
ffb3294b,Baked BBQ Pork Pastry (3pc) 蜜汁叉烧酥
ffb3294b,Steamed Glutinous Rice with Chicken Wrapped in Lotus Leaf (1pc) (Contains Prawn) 珍珠糯米鸡
ffb3294b,Carrot Cake in XO Sauce XO萝卜糕
ffb3294b,Beancurd Skin Prawn Fritter 鲜虾腐皮卷
ffb3294b,Bento Set A.   Crisp Fried Sweet and Sour Pork Rice 咕噜肉饭
ffb3294b,Bento Set C.  Sweet and Sour Sliced Fish Fillet Rice 酸甜鱼片饭
f3f3cbee,4. Chicken Chop with Rice
b26ed4dd,Roti John Chicken
fdc8ff54,Zinger Stacker Meal
23309b37,30. Chicken Claw 凤爪
23309b37,28. Chee Cheong Fun Prawn 猪肠粉-虾
23309b37,5pcs 5粒 (U.P $6)
23309b37,09. Siew Mai 烧卖
23309b37,31. Steamed Pork Ribs 排骨
23309b37,17. Spring Roll 春卷
ff21537a,Cacao Barry Medium
ff21537a,Hazelnut Milk Tea Large
dd87d9cb,Milk Tea
a4b1f413,Small (2 Persons)
a4b1f413,Truffle fries with snowy cheese
204ada60,2 x McSpicy® Meal
689118e4,Yakiniku Don Beef
689118e4,Spicy Chicken Ramen
689118e4,Stir-fried Spicy Chicken with Ramen
689118e4,Salmon + Teriyaki Chicken Bento
689118e4,Hotplate Chicken Set
689118e4,Hotplate Saba Set
a87bf97e,Red Bull Passion Cooler 福气满满
253a2bb7,Ayam Penyet + Nasi + Side Dish Set
5230012d,Sliced Chicken 鸡肉片
5230012d,Rice 白饭
5230012d,Spicy 中辣
5230012d,Sliced Lotus Root 莲藕
5230012d,Taiwan Sausage 台湾香肠
5230012d,Sliced Pork 猪肉片
5230012d,Instant Noodles 快熟面
5230012d,Fish Ball 鱼丸
3cdba353,Set B (Chicken)
3cdba353,Set A (Beef)
3cdba353,Set I (Mini Potato)
2bf3b5c0,Cheese Egg Prata
73ce5c7d,Egg Prata
73ce5c7d,Nasi Goreng Putih Ikan Bilis
